Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MSL,ASW,LWK,ESN,GWD,ACB,YRI,synthetic_percentage,samples_and_percentage,model_name,accuracy,f1_score
339.0,339.0,,0.0513,0.125,0.566,0.2909,0.3809,0.3232,0.209,0.6,"633
60%",NN,0.3195488721804511,0.2780526865864999
340.0,340.0,,0.2609,0.28,0.58,0.3429,0.4691,0.3095,0.2308,0.7,"739
70%",NN,0.3684210526315789,0.3533079358338157
341.0,341.0,,0.321,0.1818,0.4634,0.4051,0.427,0.3077,0.2059,0.8,"844
80%",NN,0.3421052631578947,0.3302606734561524
342.0,342.0,,0.3077,0.1778,0.5545,0.3333,0.4884,0.3288,0.3095,1.0,"1056
100%",NN,0.3796992481203007,0.3571316985975299
343.0,343.0,,0.0,0.2,0.2034,0.1111,0.3636,0.2456,0.2558,0.1,"105
10%",NN,0.244360902255639,0.19708075626172
344.0,344.0,,0.0816,0.2128,0.5859,0.3889,0.3917,0.2273,0.2581,0.2,"211
20%",NN,0.3383458646616541,0.306605129425265
345.0,345.0,,0.2903,0.0909,0.5532,0.3736,0.4359,0.3158,0.2647,0.3,"316
30%",NN,0.3571428571428571,0.3320631894967022
346.0,346.0,,0.2222,0.05,0.421,0.3696,0.4348,0.2295,0.2626,0.4,"422
40%",NN,0.3082706766917293,0.2842510198908142
347.0,347.0,,0.3056,0.2128,0.6042,0.3684,0.4051,0.2985,0.3158,0.5,"528
50%",NN,0.3759398496240601,0.3586099228300897
348.0,348.0,,0.2812,0.2,0.587,0.3562,0.5,0.2899,0.2609,0.6,"633
60%",NN,0.3721804511278195,0.3535850775688476
349.0,349.0,,0.2333,0.1702,0.5714,0.3582,0.451,0.2353,0.3111,0.7,"739
70%",NN,0.3609022556390977,0.332938463836895
350.0,350.0,,0.2647,0.1778,0.5895,0.375,0.5454,0.2973,0.3469,0.8,"844
80%",NN,0.3947368421052631,0.3709497089433274
351.0,351.0,,0.2154,0.2128,0.5684,0.3614,0.4103,0.2632,0.2954,1.0,"1056
100%",NN,0.3496240601503759,0.3324123227204758
352.0,352.0,,0.1842,0.2083,0.3939,0.4533,0.369,0.0976,0.2069,0.1,"105
10%",NN,0.3045112781954887,0.2733316761861947
353.0,353.0,,0.2716,0.2083,0.5567,0.3934,0.4828,0.3214,0.3137,0.2,"211
20%",NN,0.3796992481203007,0.363999229685414
354.0,354.0,,0.3125,0.2128,0.5895,0.3662,0.4828,0.3733,0.1935,0.3,"316
30%",NN,0.3759398496240601,0.361511023696527
355.0,355.0,,0.3051,0.2,0.5581,0.359,0.4854,0.2641,0.2913,0.4,"422
40%",NN,0.3721804511278195,0.3518640874490331
356.0,356.0,,0.2985,0.3137,0.625,0.3171,0.4835,0.2571,0.2667,0.5,"528
50%",NN,0.3834586466165413,0.3659474472771943
357.0,357.0,,0.2319,0.24,0.6471,0.3243,0.439,0.274,0.2195,0.6,"633
60%",NN,0.3609022556390977,0.3393966277043329
358.0,358.0,,0.2812,0.1333,0.5106,0.3117,0.4471,0.2927,0.2118,0.7,"739
70%",NN,0.3308270676691729,0.3126309141621455
359.0,359.0,,0.2333,0.16,0.6222,0.321,0.5111,0.2769,0.2917,0.8,"844
80%",NN,0.3684210526315789,0.3451777235110568
360.0,360.0,,0.2941,0.2308,0.5773,0.3607,0.52,0.2903,0.3696,1.0,"1056
100%",NN,0.4022556390977443,0.3775357144569006
361.0,361.0,,0.1923,0.1429,0.4727,0.4333,0.451,0.0,0.32,0.1,"105
10%",NN,0.3571428571428571,0.287457976197472
362.0,362.0,,0.2581,0.2388,0.5652,0.3704,0.4906,0.3146,0.2581,0.2,"211
20%",NN,0.3759398496240601,0.3565279347701313
363.0,363.0,,0.3544,0.1395,0.6038,0.3529,0.4848,0.2927,0.1852,0.3,"316
30%",NN,0.3759398496240601,0.3447709459581361
364.0,364.0,,0.2258,0.1538,0.4706,0.3658,0.1852,0.3019,0.2885,0.4,"422
40%",NN,0.3045112781954887,0.2845182879127591
365.0,365.0,,0.2647,0.1739,0.5333,0.3658,0.4396,0.32,0.325,0.5,"528
50%",NN,0.3646616541353383,0.3460523367516515
366.0,366.0,,0.3457,0.1304,0.5567,0.4054,0.4186,0.3548,0.2791,0.6,"633
60%",NN,0.3759398496240601,0.3558190513670979
367.0,367.0,,0.1765,0.2128,0.5714,0.3823,0.4792,0.3077,0.3299,0.7,"739
70%",NN,0.3721804511278195,0.3513962771232305
368.0,368.0,,0.1687,0.0541,0.4944,0.3864,0.383,0.359,0.2222,0.8,"844
80%",NN,0.3233082706766917,0.2953785308979454
369.0,369.0,,0.2623,0.2692,0.5747,0.3132,0.5217,0.2632,0.3269,1.0,"1056
100%",NN,0.3684210526315789,0.3616159441455768
370.0,370.0,,0.2264,0.1364,0.5161,0.3333,0.4107,0.2,0.2917,0.1,"105
10%",NN,0.3345864661654135,0.3020888640965156
371.0,371.0,,0.25,0.0444,0.506,0.3711,0.3656,0.2526,0.1454,0.2,"211
20%",NN,0.3045112781954887,0.2764685833857028
372.0,372.0,,0.2917,0.1905,0.5476,0.3768,0.4507,0.1463,0.2222,0.3,"316
30%",NN,0.3270676691729323,0.3179773442791104
373.0,373.0,,0.2121,0.2857,0.5,0.3611,0.4304,0.3333,0.2692,0.4,"422
40%",NN,0.3496240601503759,0.3416986369065934
374.0,374.0,,0.2687,0.2,0.6154,0.2785,0.4889,0.3014,0.2683,0.5,"528
50%",NN,0.3646616541353383,0.3458676827557386
375.0,375.0,,0.2461,0.2041,0.5494,0.4267,0.4783,0.2973,0.2791,0.6,"633
60%",NN,0.3721804511278195,0.3544258041754998
376.0,376.0,,0.2687,0.0833,0.5234,0.3513,0.4348,0.24,0.2766,0.7,"739
70%",NN,0.3421052631578947,0.3111548914943438
377.0,377.0,,0.3529,0.1333,0.5346,0.359,0.4889,0.3333,0.2143,0.8,"844
80%",NN,0.3684210526315789,0.3452014672332503
378.0,378.0,,0.2895,0.0889,0.5979,0.4,0.4324,0.2892,0.2597,1.0,"1056
100%",NN,0.3609022556390977,0.3368042908725755
379.0,379.0,,0.0476,0.1923,0.5454,0.4,0.4416,0.2564,0.1842,0.1,"105
10%",NN,0.3421052631578947,0.2953657870951103
380.0,380.0,,0.2772,0.0909,0.5378,0.4364,0.3958,0.2553,0.2286,0.2,"211
20%",NN,0.3496240601503759,0.3174342124194795
381.0,381.0,,0.1765,0.2143,0.4324,0.4179,0.4,0.3056,0.3111,0.3,"316
30%",NN,0.3233082706766917,0.322537978483043
382.0,382.0,,0.3175,0.0889,0.5833,0.3784,0.4444,0.2414,0.2954,0.4,"422
40%",NN,0.3684210526315789,0.3356198883292479
383.0,383.0,,0.2623,0.2553,0.5895,0.3429,0.5161,0.2899,0.2903,0.5,"528
50%",NN,0.3872180451127819,0.3637502490482923
384.0,384.0,,0.3333,0.125,0.5,0.375,0.4474,0.3,0.2857,0.6,"633
60%",NN,0.3533834586466165,0.3380594343000357
385.0,385.0,,0.3171,0.2128,0.5333,0.3132,0.4,0.0526,0.3279,0.7,"739
70%",NN,0.3383458646616541,0.308132272138061
386.0,386.0,,0.2623,0.28,0.5806,0.3636,0.4948,0.3099,0.3132,0.8,"844
80%",NN,0.3909774436090225,0.3720763049566303
387.0,387.0,,0.0455,0.1739,0.5564,0.3551,0.3243,0.2333,0.2941,1.0,"1056
100%",NN,0.3383458646616541,0.2832391511441121
388.0,388.0,,0.4078,0.1132,0.5275,0.375,0.4789,0.25,0.2286,0.1,"105
10%",NN,0.3571428571428571,0.3401273904202356
389.0,389.0,,0.127,0.1364,0.4957,0.2883,0.3951,0.2222,0.2535,0.2,"211
20%",NN,0.3082706766917293,0.274023946391485
390.0,390.0,,0.2453,0.0,0.3947,0.3516,0.3614,0.2353,0.3099,0.3,"316
30%",NN,0.2932330827067669,0.271181038332958
391.0,391.0,,0.2264,0.1739,0.6471,0.321,0.4889,0.3059,0.32,0.4,"422
40%",NN,0.3872180451127819,0.3547351224997639
392.0,392.0,,0.3529,0.0851,0.5625,0.3513,0.5128,0.3099,0.2857,0.5,"528
50%",NN,0.3721804511278195,0.3514704091807198
393.0,393.0,,0.2319,0.1176,0.5686,0.3614,0.4103,0.2222,0.2597,0.6,"633
60%",NN,0.3345864661654135,0.3102604633037655
394.0,394.0,,0.2812,0.1667,0.5631,0.35,0.4615,0.2985,0.2785,0.7,"739
70%",NN,0.3684210526315789,0.3427929142380612
395.0,395.0,,0.1091,0.2909,0.4444,0.2899,0.3925,0.3077,0.28,0.8,"844
80%",NN,0.3157894736842105,0.3020735984409288
396.0,396.0,,0.4146,0.1333,0.6042,0.2712,0.4638,0.2449,0.3562,1.0,"1056
100%",NN,0.3759398496240601,0.3554501493866823
397.0,397.0,,0.2414,0.1429,0.5957,0.3922,0.411,0.3137,0.1639,0.1,"105
10%",NN,0.3458646616541353,0.322965259619044
398.0,398.0,,0.2253,0.1702,0.5225,0.3889,0.4471,0.2727,0.3,0.2,"211
20%",NN,0.3571428571428571,0.3323946266145141
399.0,399.0,,0.2333,0.1569,0.5055,0.4225,0.4494,0.2647,0.2941,0.3,"316
30%",NN,0.3496240601503759,0.3323553609789199
400.0,400.0,,0.2759,0.2128,0.5111,0.3881,0.4909,0.3273,0.3429,0.4,"422
40%",NN,0.3872180451127819,0.3641196857221336
401.0,401.0,,0.2667,0.2083,0.617,0.3902,0.4096,0.3467,0.24,0.5,"528
50%",NN,0.3721804511278195,0.3540814857026148
402.0,402.0,,0.2571,0.2,0.5773,0.3235,0.4507,0.2609,0.2243,0.6,"633
60%",NN,0.3383458646616541,0.3276949589323563
403.0,403.0,,0.3548,0.2857,0.5882,0.3429,0.4494,0.3429,0.2667,0.7,"739
70%",NN,0.3909774436090225,0.3758010634482137
404.0,404.0,,0.3188,0.2083,0.5918,0.338,0.5412,0.2985,0.3191,0.8,"844
80%",NN,0.3947368421052631,0.3736959551709222
405.0,405.0,,0.1972,0.1569,0.5567,0.3944,0.4478,0.3011,0.2683,1.0,"1056
100%",NN,0.3458646616541353,0.3317488882249151
406.0,406.0,,0.25,0.0851,0.5393,0.4,0.5098,0.3158,0.2973,0.1,"105
10%",NN,0.3721804511278195,0.3424747026036411
407.0,407.0,,0.0,0.1026,0.4645,0.3441,0.3429,0.0,0.3,0.2,"211
20%",NN,0.3045112781954887,0.22200334227984
408.0,408.0,,0.2333,0.24,0.5053,0.386,0.4554,0.2632,0.2581,0.3,"316
30%",NN,0.3496240601503759,0.3344613369898717
409.0,409.0,,0.2857,0.2041,0.6214,0.3059,0.4884,0.2812,0.2921,0.4,"422
40%",NN,0.3796992481203007,0.3541134884419177
410.0,410.0,,0.3846,0.1667,0.6105,0.3143,0.4304,0.25,0.3673,0.5,"528
50%",NN,0.3834586466165413,0.3605458238525988
411.0,411.0,,0.3333,0.2041,0.5895,0.3692,0.4516,0.2903,0.2917,0.6,"633
60%",NN,0.3796992481203007,0.3613887957093321
412.0,412.0,,0.2319,0.0526,0.5567,0.3448,0.3513,0.234,0.1918,0.7,"739
70%",NN,0.3082706766917293,0.2804598543591091
413.0,413.0,,0.2034,0.1356,0.303,0.32,0.425,0.2526,0.2857,0.8,"844
80%",NN,0.2819548872180451,0.2750513169342021
414.0,414.0,,0.3284,0.2,0.5745,0.3333,0.5747,0.3077,0.2857,1.0,"1056
100%",NN,0.3909774436090225,0.3720398377828135
415.0,415.0,,0.2461,0.1702,0.5,0.3704,0.4762,0.3077,0.3284,0.1,"105
10%",NN,0.3609022556390977,0.3427111393313815
416.0,416.0,,0.2373,0.0952,0.5,0.3256,0.3604,0.0541,0.25,0.2,"211
20%",NN,0.3270676691729323,0.2603602915135096
417.0,417.0,,0.338,0.1538,0.5789,0.4068,0.4255,0.375,0.2564,0.3,"316
30%",NN,0.3872180451127819,0.3620776462288733
418.0,418.0,,0.3261,0.1403,0.5346,0.3404,0.4776,0.28,0.339,0.4,"422
40%",NN,0.3646616541353383,0.3483016888745879
419.0,419.0,,0.2727,0.2143,0.6105,0.3457,0.4681,0.2319,0.1972,0.5,"528
50%",NN,0.3571428571428571,0.3343386540133832
420.0,420.0,,0.3288,0.0952,0.5361,0.3823,0.4318,0.3175,0.2772,0.6,"633
60%",NN,0.3609022556390977,0.3384209794256882
421.0,421.0,,0.3125,0.1667,0.5979,0.4054,0.4176,0.3188,0.2697,0.7,"739
70%",NN,0.3759398496240601,0.3555137335775494
422.0,422.0,,0.2581,0.2449,0.5474,0.3377,0.4944,0.2778,0.2954,0.8,"844
80%",NN,0.3684210526315789,0.350801082818844
423.0,423.0,,0.274,0.093,0.5918,0.3871,0.3896,0.2823,0.3191,1.0,"1056
100%",NN,0.3571428571428571,0.3338630906283111
424.0,424.0,,0.069,0.1905,0.411,0.3333,0.3846,0.1702,0.0968,0.1,"105
10%",NN,0.2744360902255639,0.23647661275453
425.0,425.0,,0.2264,0.0,0.5745,0.4,0.3279,0.3056,0.2034,0.2,"211
20%",NN,0.3308270676691729,0.291099631138436
426.0,426.0,,0.2817,0.2041,0.5405,0.4062,0.4,0.3014,0.2857,0.3,"316
30%",NN,0.3646616541353383,0.3456637803952366
427.0,427.0,,0.1364,0.1887,0.5631,0.3333,0.4231,0.2769,0.3107,0.4,"422
40%",NN,0.3533834586466165,0.3188803746781398
428.0,428.0,,0.2192,0.2609,0.5859,0.3714,0.4,0.2667,0.3291,0.5,"528
50%",NN,0.3646616541353383,0.3475879136305184
429.0,429.0,,0.2623,0.087,0.6,0.2973,0.4706,0.3125,0.3137,0.6,"633
60%",NN,0.3646616541353383,0.3347660894991196
430.0,430.0,,0.274,0.28,0.5631,0.3544,0.4444,0.3143,0.2632,0.7,"739
70%",NN,0.3721804511278195,0.3561996902957238
431.0,431.0,,0.2424,0.1818,0.5918,0.3056,0.4667,0.2903,0.2921,0.8,"844
80%",NN,0.3609022556390977,0.3386798276091942
432.0,432.0,,0.2564,0.2641,0.5773,0.3333,0.4494,0.2623,0.3864,1.0,"1056
100%",NN,0.3796992481203007,0.3613301487638175
433.0,433.0,,0.2941,0.1667,0.5657,0.338,0.5111,0.3175,0.2366,0.1,"105
10%",NN,0.3684210526315789,0.3470856595360736
434.0,434.0,,0.3467,0.1702,0.5806,0.3505,0.4504,0.2857,0.2667,0.2,"211
20%",NN,0.3796992481203007,0.3501244943804807
435.0,435.0,,0.25,0.1702,0.5275,0.4062,0.5057,0.2857,0.3564,0.3,"316
30%",NN,0.3759398496240601,0.3574046213064853
436.0,436.0,,0.274,0.2034,0.56,0.411,0.4884,0.3077,0.3371,0.4,"422
40%",NN,0.3872180451127819,0.3687806271083923
437.0,437.0,,0.3143,0.25,0.6087,0.375,0.4848,0.2727,0.3226,0.5,"528
50%",NN,0.3947368421052631,0.3754482527423822
438.0,438.0,,0.2461,0.24,0.6,0.3571,0.4524,0.2933,0.3513,0.6,"633
60%",NN,0.3834586466165413,0.3629089057660485
439.0,439.0,,0.2121,0.2745,0.5319,0.3059,0.4632,0.2373,0.2927,0.7,"739
70%",NN,0.3496240601503759,0.3310796028229013
440.0,440.0,,0.1509,0.1667,0.6019,0.4286,0.4486,0.2632,0.2933,0.8,"844
80%",NN,0.3721804511278195,0.3361732282783747
441.0,441.0,,0.3175,0.25,0.5773,0.3636,0.4615,0.3188,0.2759,1.0,"1056
100%",NN,0.3834586466165413,0.3663796255628102
442.0,442.0,,0.2466,0.2182,0.5217,0.3158,0.3461,0.1875,0.2308,0.1,"105
10%",NN,0.3157894736842105,0.2952441202413774
443.0,443.0,,0.2222,0.2593,0.561,0.4138,0.4466,0.2857,0.3103,0.2,"211
20%",NN,0.3684210526315789,0.35698732139056
444.0,444.0,,0.3143,0.1304,0.5545,0.3158,0.5263,0.2034,0.2588,0.3,"316
30%",NN,0.3609022556390977,0.3290706522167283
445.0,445.0,,0.2667,0.1667,0.5333,0.3492,0.505,0.1304,0.3604,0.4,"422
40%",NN,0.3721804511278195,0.3302455234132253
446.0,446.0,,0.2319,0.2641,0.5376,0.3611,0.4299,0.2222,0.24,0.5,"528
50%",NN,0.3458646616541353,0.3267013264798284
447.0,447.0,,0.2424,0.0909,0.6237,0.2529,0.5,0.32,0.2651,0.6,"633
60%",NN,0.3533834586466165,0.3278461502134391
448.0,448.0,,0.2985,0.2692,0.5591,0.3014,0.4773,0.2899,0.2444,0.7,"739
70%",NN,0.3609022556390977,0.3485457320083158
449.0,449.0,,0.2951,0.2553,0.5806,0.2963,0.506,0.2857,0.268,0.8,"844
80%",NN,0.3684210526315789,0.3553031704213048
450.0,450.0,,0.2985,0.2917,0.5652,0.3095,0.5814,0.2769,0.2889,1.0,"1056
100%",NN,0.3872180451127819,0.373160377832938
451.0,451.0,,0.0,0.0541,0.3188,0.0571,0.3268,0.2593,0.2535,0.1,"105
10%",NN,0.2368421052631578,0.181373608935399
452.0,452.0,,0.2,0.1905,0.4771,0.386,0.4222,0.2553,0.2906,0.2,"211
20%",NN,0.3383458646616541,0.317377854956723
453.0,453.0,,0.2667,0.2143,0.5517,0.3243,0.4255,0.2903,0.2222,0.3,"316
30%",NN,0.3383458646616541,0.3278682229955343
454.0,454.0,,0.2727,0.2449,0.5306,0.3333,0.557,0.3333,0.2917,0.4,"422
40%",NN,0.3796992481203007,0.3662189764940992
455.0,455.0,,0.2299,0.16,0.5664,0.4,0.4948,0.25,0.2812,0.5,"528
50%",NN,0.3721804511278195,0.3403360142445622
456.0,456.0,,0.2025,0.0513,0.4952,0.3448,0.45,0.2353,0.2326,0.6,"633
60%",NN,0.3120300751879699,0.2873902336398008
457.0,457.0,,0.2581,0.1395,0.6392,0.3582,0.4706,0.2778,0.3208,0.7,"739
70%",NN,0.3796992481203007,0.3520149061226899
458.0,458.0,,0.3014,0.1569,0.5412,0.3218,0.475,0.2712,0.3299,0.8,"844
80%",NN,0.3571428571428571,0.3424759295791721
459.0,459.0,,0.274,0.1333,0.5859,0.3721,0.4545,0.25,0.2597,1.0,"1056
100%",NN,0.3609022556390977,0.3327918942104533
460.0,460.0,,0.2759,0.0465,0.5238,0.3333,0.4348,0.2222,0.3167,0.1,"105
10%",NN,0.3345864661654135,0.3075982930856989
461.0,461.0,,0.0,0.2222,0.4426,0.3725,0.3553,0.0,0.1111,0.2,"211
20%",NN,0.3007518796992481,0.2148240659507979
462.0,462.0,,0.3429,0.1304,0.5743,0.3733,0.6046,0.2941,0.3256,0.3,"316
30%",NN,0.4060150375939849,0.3778904128200149
463.0,463.0,,0.2333,0.2264,0.5167,0.4091,0.4381,0.2174,0.2667,0.4,"422
40%",NN,0.3684210526315789,0.329665601791466
464.0,464.0,,0.1067,0.0526,0.5496,0.4054,0.3077,0.0541,0.2558,0.5,"528
50%",NN,0.3082706766917293,0.2474117552664087
465.0,465.0,,0.2985,0.1667,0.5652,0.359,0.5111,0.2388,0.2889,0.6,"633
60%",NN,0.3684210526315789,0.3468816928258849
466.0,466.0,,0.1935,0.2222,0.4528,0.481,0.3789,0.1633,0.2326,0.7,"739
70%",NN,0.3496240601503759,0.3034834671863536
467.0,467.0,,0.3023,0.2593,0.62,0.3636,0.4235,0.3,0.2286,0.8,"844
80%",NN,0.3759398496240601,0.3567602920895866
468.0,468.0,,0.2807,0.2041,0.6021,0.3373,0.4731,0.2769,0.2826,1.0,"1056
100%",NN,0.3721804511278195,0.3509904820584199
469.0,469.0,,0.0,0.2326,0.3125,0.3429,0.3791,0.0,0.2923,0.1,"105
10%",NN,0.2819548872180451,0.2227582774314258
470.0,470.0,,0.2222,0.1778,0.5454,0.3513,0.4368,0.274,0.2637,0.2,"211
20%",NN,0.3458646616541353,0.3244709103538983
471.0,471.0,,0.3492,0.2128,0.566,0.3611,0.4842,0.3544,0.2286,0.3,"316
30%",NN,0.3909774436090225,0.3651904983210541
472.0,472.0,,0.2258,0.1569,0.5747,0.3636,0.4946,0.2963,0.2222,0.4,"422
40%",NN,0.3533834586466165,0.333451482636852
473.0,473.0,,0.2623,0.1667,0.5714,0.3896,0.506,0.3014,0.2588,0.5,"528
50%",NN,0.3759398496240601,0.3508883140691208
474.0,474.0,,0.2951,0.1667,0.587,0.3056,0.4783,0.3111,0.2078,0.6,"633
60%",NN,0.3571428571428571,0.3359178428061433
475.0,475.0,,0.3056,0.2,0.6408,0.3611,0.4931,0.2973,0.2954,0.7,"739
70%",NN,0.3909774436090225,0.370477984768449
476.0,476.0,,0.2941,0.1667,0.58,0.3457,0.5067,0.3488,0.2432,0.8,"844
80%",NN,0.3759398496240601,0.3550300636119149
477.0,477.0,,0.3692,0.1277,0.587,0.3457,0.48,0.3529,0.3544,1.0,"1056
100%",NN,0.3984962406015037,0.3738424905715839
478.0,478.0,,0.1667,0.093,0.4691,0.3768,0.4381,0.3684,0.3265,0.1,"105
10%",NN,0.3458646616541353,0.3198120317320527
479.0,479.0,,0.3043,0.1702,0.4359,0.4364,0.3548,0.3,0.2245,0.2,"211
20%",NN,0.3157894736842105,0.3180214528430374
480.0,480.0,,0.3284,0.1277,0.5682,0.3725,0.4444,0.3333,0.2,0.3,"316
30%",NN,0.3646616541353383,0.3392180569986783
481.0,481.0,,0.1639,0.2414,0.4719,0.3469,0.4043,0.1463,0.2418,0.4,"422
40%",NN,0.3120300751879699,0.2880739498237003
482.0,482.0,,0.0465,0.0889,0.5517,0.3461,0.434,0.2857,0.2857,0.5,"528
50%",NN,0.3345864661654135,0.2912384766371802
483.0,483.0,,0.2727,0.1633,0.5208,0.3111,0.4819,0.2308,0.2857,0.6,"633
60%",NN,0.3421052631578947,0.323764035803008
484.0,484.0,,0.2609,0.087,0.5913,0.3607,0.4444,0.2264,0.2857,0.7,"739
70%",NN,0.3609022556390977,0.3223371424265542
485.0,485.0,,0.3143,0.0833,0.5455,0.3492,0.5048,0.3143,0.3168,0.8,"844
80%",NN,0.3684210526315789,0.3468931012380017
486.0,486.0,,0.2571,0.2857,0.5684,0.4324,0.5161,0.2973,0.3896,1.0,"1056
100%",NN,0.4097744360902255,0.3923924781552723
487.0,487.0,,0.3636,0.1277,0.5934,0.4045,0.4444,0.3132,0.1818,0.1,"105
10%",NN,0.3721804511278195,0.3469589359777618
488.0,488.0,,0.2769,0.2083,0.5122,0.3636,0.4828,0.3385,0.1887,0.2,"211
20%",NN,0.3609022556390977,0.3387124714683152
489.0,489.0,,0.3333,0.1818,0.5208,0.3607,0.5179,0.3548,0.2887,0.3,"316
30%",NN,0.3909774436090225,0.3654280332198231
490.0,490.0,,0.2105,0.0909,0.6214,0.3768,0.4694,0.3385,0.3333,0.4,"422
40%",NN,0.3872180451127819,0.348684121585621
491.0,491.0,,0.3235,0.1961,0.5773,0.4225,0.4762,0.3,0.375,0.5,"528
50%",NN,0.4060150375939849,0.3815218740320289
492.0,492.0,,0.2187,0.1786,0.5714,0.4478,0.303,0.2887,0.2857,0.6,"633
60%",NN,0.3496240601503759,0.3277022252269818
493.0,493.0,,0.2647,0.2,0.5532,0.3562,0.4946,0.3014,0.2963,0.7,"739
70%",NN,0.3721804511278195,0.3523359386428944
494.0,494.0,,0.2581,0.1304,0.4935,0.3191,0.4176,0.3243,0.1569,0.8,"844
80%",NN,0.3233082706766917,0.2999891736313165
495.0,495.0,,0.3765,0.1739,0.5494,0.3448,0.5195,0.2857,0.2105,1.0,"1056
100%",NN,0.3684210526315789,0.35148326976504
496.0,496.0,,0.0,0.15,0.2034,0.2983,0.3358,0.0526,0.0541,0.1,"105
10%",NN,0.2293233082706766,0.1563120611862893
497.0,497.0,,0.1613,0.0513,0.4912,0.4348,0.3313,0.0,0.1667,0.2,"211
20%",NN,0.3007518796992481,0.233791151851248
498.0,498.0,,0.3429,0.2353,0.5376,0.3934,0.506,0.3467,0.2424,0.3,"316
30%",NN,0.3796992481203007,0.3720490425048032
499.0,499.0,,0.3333,0.16,0.505,0.3797,0.5333,0.3333,0.2857,0.4,"422
40%",NN,0.3759398496240601,0.3615016608868326
500.0,500.0,,0.2333,0.2222,0.5977,0.3765,0.5263,0.3117,0.3132,0.5,"528
50%",NN,0.3909774436090225,0.3687120580609037
501.0,501.0,,0.3188,0.0444,0.5918,0.4,0.5301,0.3117,0.2889,0.6,"633
60%",NN,0.3834586466165413,0.3551170630504826
502.0,502.0,,0.3809,0.2273,0.5979,0.325,0.5287,0.2703,0.2988,0.7,"739
70%",NN,0.3947368421052631,0.3755742471031181
503.0,503.0,,0.2286,0.0455,0.5714,0.4058,0.4835,0.2373,0.297,0.8,"844
80%",NN,0.3571428571428571,0.3241551384262602
504.0,504.0,,0.3944,0.1739,0.5714,0.3544,0.4752,0.2623,0.3333,1.0,"1056
100%",NN,0.3872180451127819,0.3664305902699697
505.0,505.0,,0.2319,0.1026,0.4054,0.3855,0.4286,0.2892,0.2273,0.1,"105
10%",NN,0.3308270676691729,0.2957709309950573
506.0,506.0,,0.2308,0.087,0.5241,0.4058,0.3611,0.274,0.2041,0.2,"211
20%",NN,0.3421052631578947,0.2981180187851454
507.0,507.0,,0.3,0.2174,0.5524,0.3704,0.386,0.0541,0.3019,0.3,"316
30%",NN,0.3458646616541353,0.3117211979838193
508.0,508.0,,0.3125,0.2,0.5843,0.4,0.4301,0.2727,0.2889,0.4,"422
40%",NN,0.3721804511278195,0.3554990502027472
509.0,509.0,,0.2424,0.1569,0.551,0.3733,0.4571,0.2619,0.2954,0.5,"528
50%",NN,0.3496240601503759,0.3340204133601492
510.0,510.0,,0.3562,0.1778,0.5979,0.338,0.4842,0.2903,0.2921,0.6,"633
60%",NN,0.3872180451127819,0.3623680590150039
511.0,511.0,,0.254,0.1702,0.5745,0.3077,0.4941,0.274,0.2609,0.7,"739
70%",NN,0.3533834586466165,0.3336144611057617
512.0,512.0,,0.1754,0.2,0.5238,0.375,0.5,0.2892,0.2439,0.8,"844
80%",NN,0.3496240601503759,0.3296153122615952
513.0,513.0,,0.2899,0.2128,0.6042,0.2571,0.4719,0.2857,0.2857,1.0,"1056
100%",NN,0.3646616541353383,0.3438956053583175
514.0,514.0,,0.1818,0.1569,0.5739,0.3913,0.4038,0.3137,0.2909,0.1,"105
10%",NN,0.3609022556390977,0.3303398647388417
515.0,515.0,,0.0,0.2609,0.1905,0.3265,0.3492,0.0541,0.2414,0.2,"211
20%",NN,0.2406015037593984,0.2032165830776729
516.0,516.0,,0.2812,0.1818,0.5747,0.4167,0.4872,0.2807,0.2923,0.3,"316
30%",NN,0.3721804511278195,0.3592337751480219
517.0,517.0,,0.3544,0.087,0.6061,0.4478,0.5581,0.3014,0.3415,0.4,"422
40%",NN,0.4135338345864661,0.3851687877297126
518.0,518.0,,0.0816,0.2121,0.4706,0.3182,0.3765,0.3333,0.2222,0.5,"528
50%",NN,0.3082706766917293,0.2877928660641746
519.0,519.0,,0.1481,0.0465,0.58,0.3492,0.5556,0.2804,0.2581,0.6,"633
60%",NN,0.3458646616541353,0.3168371469602518
520.0,520.0,,0.3836,0.1463,0.5979,0.3696,0.4848,0.3333,0.375,0.7,"739
70%",NN,0.4135338345864661,0.38436975530761
521.0,521.0,,0.0417,0.1364,0.3889,0.3167,0.3871,0.2373,0.2769,0.8,"844
80%",NN,0.2894736842105263,0.2549848350422435
522.0,522.0,,0.2778,0.2727,0.5833,0.4348,0.44,0.339,0.2609,1.0,"1056
100%",NN,0.3872180451127819,0.3726390869426979
523.0,523.0,,0.2083,0.1356,0.5243,0.1622,0.5098,0.3934,0.3115,0.1,"105
10%",NN,0.3609022556390977,0.3207260735500265
524.0,524.0,,0.2667,0.1633,0.5,0.2812,0.4595,0.2182,0.2667,0.2,"211
20%",NN,0.3157894736842105,0.3079271310138657
525.0,525.0,,0.303,0.1,0.5957,0.359,0.5591,0.2432,0.3218,0.3,"316
30%",NN,0.3872180451127819,0.3545673502149965
